Compartment,Flow,CAS,openLCA Flow name,Unnamed: 7,UUID,kg CO2 eq / kg,kg SO2 eq / kg,kg PM2.5 eq / kg,kg N eq / kg,kg CFC-11 eq / kg,kg O3 eq / kg,CTUcancer / kg,CTUnoncancer / kg,CTUeco / kg,Unnamed: 18,Unnamed: 19,Converted to Number Values,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,20 years,100 years,20 years.1,100 years.1,100 years.2,Unnamed: 35,Unnamed: 36,Category,UUID.1,HTCP,HTNCP,ETP,Category.1,UUID.2,HTCP.1,HTNCP.1,ETP.1,Category.2,UUID.3,HTCP.2,HTNCP.2,ETP.2
water,"phthalate, dioctyl-",_117817,"Phthalate, dioctyl-",Elementary flows/Emission to water/unspecified,d86d9085-975a-4212-9553-8bde88eb3c9f,0.0,0.0,0.0,0.0,0.0,0.0,8.763895685950013e-08,1.2220119427313183e-06,322.44874409094825,,,0.0,0.0,0.0,0.0,0.0,0.0,8.763895685950013e-08,1.2220119427313183e-06,322.44874409094825,,,,,,,,,,,,,,,,,,,,,,,
water,polychlorinated biphenyls,_1336363,Polychlorinated biphenyls,Elementary flows/Emission to water/unspecified,3d0a3864-350f-4aaa-aff4-52f24808dc26,0.0,0.0,0.0,0.0,0.0,0.0,0.0033011822990988327,,14979.149114392954,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0033011822990988327,0.0,14979.149114392954,,,,,,,,,,,,,,,,,,,,,,,
water,propene,_115071,Propene,Elementary flows/Emission to water/unspecified,94eb8352-8af0-4929-b883-864b27fcfc96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,p-xylene,_106423,para-Xylene,Elementary flows/Emission to water/unspecified,8aed488e-d5a8-4cd1-88f9-a3e086cbfe18,0.0,0.0,0.0,0.0,0.0,0.0,,,266.38953332647264,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.38953332647264,,,,,,,,,,,,,,,,,,,,,,,
water,pyrene,_129000,Pyrene,Elementary flows/Emission to water/unspecified,c178b676-5884-40b9-90cd-b5924ba4ce91,0.0,0.0,0.0,0.0,0.0,0.0,,2.3929645756654034e-06,885597.4579147273,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3929645756654034e-06,885597.4579147273,,,,,,,,,,,,,,,,,,,,,,,
water,silica,_7631869,Silicon dioxide (silica),Elementary flows/Emission to water/unspecified,bdb65727-d947-4b39-9d0c-082a58df6808,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"solids, dissolved",_TDS,Dissolved solids,Elementary flows/Emission to water/unspecified,5ce634de-b810-4533-9efb-719c38fe7c09,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"solids, suspended",_TSS,"Suspended solids, unspecified",Elementary flows/Emission to water/unspecified,693921ef-e02d-4072-add0-55aa4631b213,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,styrene,_100425,Styrene,Elementary flows/Emission to water/unspecified,e4f58170-4339-44d0-bec7-bdf6445b45ee,0.0,0.0,0.0,0.0,0.0,0.0,1.2982930640420739e-08,6.9055627399951325e-09,185.2223220672366,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2982930640420739e-08,6.9055627399951325e-09,185.2223220672366,,,,,,,,,,,,,,,,,,,,,,,
water,sulfate,_14808798,Sulfate,Elementary flows/Emission to water/unspecified,28bca51a-6cc7-46af-961a-fd2b675a1376,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,sulfide,_18496258,Sulfide,Elementary flows/Emission to water/unspecified,8af1b210-ae85-4b60-9644-d5d180075037,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,sulfur,_7704349,Sulfur,Elementary flows/Emission to water/unspecified,5ac2254e-6b60-45f5-a700-6e0b93f411c8,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,sulfuric acid,_7664939,Sulfuric acid,Elementary flows/Emission to water/unspecified,63e82565-8549-11e0-9d78-0800200c9a66,0.0,0.0,0.0,0.0,0.0,0.0,,,299.7246775317666,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.7246775317666,,,,,,,,,,,,,,,,,,,,,,,
water,t-butyl methyl ether,_1634044,t-Butyl methyl ether,Elementary flows/Emission to water/unspecified,3d59d864-b6c3-4315-ab21-2c2ba2119ad1,0.0,0.0,0.0,0.0,0.0,0.0,1.836736453785565e-08,7.968250916430617e-09,6.633173494491574,,,0.0,0.0,0.0,0.0,0.0,0.0,1.836736453785565e-08,7.968250916430617e-09,6.633173494491574,,,,,,,,,,,,,,,,,,,,,,,
water,tert-butyl alcohol,_75650,TERT-BUTYL ALCOHOL,Elementary flows/Emission to water/unspecified,ba21fda7-9947-4e02-a0d7-c2918c8c0675,0.0,0.0,0.0,0.0,0.0,0.0,5.075428913441246e-07,,3.047796072788705,,,0.0,0.0,0.0,0.0,0.0,0.0,5.075428913441246e-07,0.0,3.047796072788705,,,,,,,,,,,,,,,,,,,,,,,
water,toluene,_108883,Toluene,Elementary flows/Emission to water/unspecified,826c7733-9b0a-4ec5-9f35-32294f9138e3,0.0,0.0,0.0,0.0,0.0,0.0,3.2879661946041803e-09,1.78381889396906e-08,55.924457073513835,,,0.0,0.0,0.0,0.0,0.0,0.0,3.2879661946041803e-09,1.78381889396906e-08,55.924457073513835,,,,,,,,,,,,,,,,,,,,,,,
water,total organic carbon,_TOC,"TOC, Total Organic Carbon",Elementary flows/Emission to water/unspecified,cec4a04d-562a-4a38-a98f-5fb3d07eea6b,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,xylene,_1330207,Xylene,Elementary flows/Emission to water/unspecified,045f7de9-60d5-4916-a504-5a1002a6e97e,0.0,0.0,0.0,0.0,0.0,0.0,3.87817103743376e-09,1.565173748460817e-08,77.43346253602645,,,0.0,0.0,0.0,0.0,0.0,0.0,3.87817103743376e-09,1.565173748460817e-08,77.43346253602645,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,6,7,8,9-octachlorodibenzo- p-dioxin",_3268879,"Dioxin, 1,2,3,4,6,7,8,9-octachlorodibenzo-p-",Elementary flows/Emission to water/unspecified,d2262a89-7d58-4382-ad2f-945deb40b748,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,6,7,8,9-octachlorodibenzofuran 1,2,3,4,6,7,8,9-ocdf",_39001020,"Dibenzofuran, 1,2,3,4,6,7,8,9-octachloro-",Elementary flows/Emission to water/unspecified,813267eb-c540-4d71-8980-99250b29c442,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,6,7,8-heptachlorodibenzo- p-dioxin",_35822469,"Dioxin, 1,2,3,4,6,7,8-heptachlorodibenzo-p-",Elementary flows/Emission to water/unspecified,97511a4b-9e87-4682-bdfe-0b6dba5fb98b,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,6,7,8-heptachlorodibenzofuran 1,2,3,4,6,7,8-hpcdf",_67562394,"Dibenzofuran, 1,2,3,4,6,7,8-heptachloro-",Elementary flows/Emission to water/unspecified,b45ab764-7a26-465f-8f06-ab1f88d567c6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,7,8,9-heptachlorodibenzofuran 1,2,3,4,7,8,9-hpcdf",_55673897,"1,2,3,4,7,8,9 Heptachlorodibenzofuran",Elementary flows/Emission to water/unspecified,58d9f638-c2e8-469d-8f60-4ab8135bdfcf,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,7,8-hexachlorodibenzo- p-dioxin",_39227286,"Dioxin, 1,2,3,4,7,8-hexachlorodibenzo-p",Elementary flows/Emission to water/unspecified,f4c0885b-c0ff-47ba-8d60-da0fb2aa6f10,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,4,7,8-hexachlorodibenzofuran 1,2,3,4,7,8-hxcdf",_70648269,"Dibenzofuran, 1,2,3,4,7,8-hexachloro-",Elementary flows/Emission to water/unspecified,0d5bd789-478d-4eaf-bbbc-a819ea937002,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,6,7,8-hexachlorodibenzo- p-dioxin",_57653857,"1,2,3,6,7,8-HEXACHLORODIBENZO-P-DIOXIN",Elementary flows/Emission to water/unspecified,44f52c35-7e4a-4ad1-9f8f-e7e30fc53319,0.0,0.0,0.0,0.0,0.0,0.0,,,8893873.60743584,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8893873.60743584,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,6,7,8-hexachlorodibenzofuran 1,2,3,6,7,8-hxcdf",_57117449,"Dibenzofuran, 1,2,3,6,7,8-hexachloro-",Elementary flows/Emission to water/unspecified,dc40bf47-4ee4-4298-af0e-6fd7d27ea0c2,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,7,8,9-hexachlorodibenzo- p-dioxin",_19408743,"Dioxin, 1,2,3,7,8,9-hexachlorodibenzo-",Elementary flows/Emission to water/unspecified,ba115fb3-4153-4a3e-bd12-79feea092bba,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,7,8,9-hexachlorodibenzofuran 1,2,3,7,8,9-hxcdf",_72918219,"Dibenzofuran, 1,2,3,7,8,9-hexachloro-",Elementary flows/Emission to water/unspecified,0d2fc099-0c42-4be5-bb08-334e5b33c298,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,7,8-pentachlorodibenzo- p-dioxin",_40321764,"1,2,3,7,8-PENTACHLORODIBENZO-P-DIOXIN",Elementary flows/Emission to water/unspecified,716ce174-46fb-42f0-a91b-20dcbe2999a9,0.0,0.0,0.0,0.0,0.0,0.0,,,580485279.3963954,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580485279.3963954,,,,,,,,,,,,,,,,,,,,,,,
water,"1,2,3,7,8-pentachlorodibenzofuran 1,2,3,7,8-pecdf",_57117416,"Dibenzofuran, 1,2,3,7,8-pentachloro-",Elementary flows/Emission to water/unspecified,7f388ab6-0df4-4297-9ddb-852798abb920,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"2,3,4,6,7,8-hexachlorodibenzofuran 2,3,4,6,7,8-hxcdf",_60851345,"Dibenzofuran, 2,3,4,6,7,8-hexachloro-",Elementary flows/Emission to water/unspecified,d7c22b7c-680f-4546-bfe9-d764e7bd83f3,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"2,3,4,7,8-pentachlorodibenzofuran 2,3,4,7,8-pecdf",_57117314,"Dibenzofuran, 2,3,4,7,8-pentachloro-",Elementary flows/Emission to water/unspecified,2a0cb176-395f-427e-b40b-724a9fb7a565,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
water,"2,3,7,8-tetrachlorodibenzo- p-dioxin",_1746016,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",Elementary flows/Emission to water/unspecified,63e7b042-8549-11e0-9d78-0800200c9a66,0.0,0.0,0.0,0.0,0.0,0.0,99.99414879423145,,5924305.464267534,,,0.0,0.0,0.0,0.0,0.0,0.0,99.99414879423145,0.0,5924305.464267534,,,,,,,,,,,,,,,,,,,,,,,
water,"2,3,7,8-tetrachlorodibenzofuran 2,3,7,8-tcdf",_51207319,"Dibenzofuran, 2,3,7,8-tetrachloro-",Elementary flows/Emission to water/unspecified,2aeffb90-3a9a-437a-962d-209409770686,0.0,0.0,0.0,0.0,0.0,0.0,,,870015076.4768459,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870015076.4768459,,,,,,,,,,,,,,,,,,,,,,,
soil,aluminum oxide,_1344281,"Bauxite, fibrous forms",Elementary flows/Emission to soil/unspecified,6c71b65b-8a54-4ef0-8524-35fb955ecc9a,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
soil,chromium,_7440473,Chromium,Elementary flows/Emission to soil/unspecified,e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11,0.0,0.0,0.0,0.0,0.0,0.0,,1.5201111607235482e-09,650.1791381610516,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5201111607235482e-09,650.1791381610516,,,,,,,,,,,,,,,,,,,,,,,
soil,cobalt,_7440484,Cobalt,Elementary flows/Emission to soil/unspecified,12051b95-831a-49c0-9a70-fbc0e8fb9af9,0.0,0.0,0.0,0.0,0.0,0.0,,,2153.7907690760935,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.7907690760935,,,,,,,,,,,,,,,,,,,,,,,
soil,copper,_7440508,Copper (+II),Elementary flows/Emission to soil/industrial,24680a99-42f9-427d-9627-14cf87b1ca3a,0.0,0.0,0.0,0.0,0.0,0.0,,4.553936772202815e-07,29164.371915000196,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.553936772202815e-07,29164.371915000196,,,,,,,,,,,,,,,,,,,,,,,
soil,lead,_7439921,Lead (+II),Elementary flows/Emission to soil/industrial,15a765b9-ed69-4f9a-a2ea-d77867a120ca,0.0,0.0,0.0,0.0,0.0,0.0,2.0193938512087521e-07,7.083992281415829e-05,221.49779188695436,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0193938512087521e-07,7.083992281415829e-05,221.49779188695436,,,,,,,,,,,,,,,,,,,,,,,
soil,manganese,_7439965,Manganese,Elementary flows/Emission to soil/unspecified,6b7fbea6-4a86-40f9-954d-3c9b3611abfd,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
soil,mercury,_7439976,Mercury (+II),Elementary flows/Emission to soil/industrial,5573c68c-894f-4371-849d-cbcd95d51885,0.0,0.0,0.0,0.0,0.0,0.0,8.480180131105149e-05,0.010038327049503333,15597.065145276754,,,0.0,0.0,0.0,0.0,0.0,0.0,8.480180131105149e-05,0.010038327049503333,15597.065145276754,,,,,,,,,,,,,,,,,,,,,,,
soil,molybdenum(vi),_1313275,Molybdenum trioxide,Elementary flows/Emission to soil/unspecified,d3787cfa-0236-47bb-bc3c-7210190f5a7c,0.0,0.0,0.0,0.0,0.0,0.0,,3.847979845997768e-05,147.53385959512684,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847979845997768e-05,147.53385959512684,,,,,,,,,,,,,,,,,,,,,,,
soil,nickel,_7440020,"Nickel, ion",Elementary flows/Emission to soil/industrial,9062e029-5b74-4259-97f3-dbb413ca1239,0.0,0.0,0.0,0.0,0.0,0.0,1.971608380599197e-05,1.1094856951563255e-06,7664.978129157914,,,0.0,0.0,0.0,0.0,0.0,0.0,1.971608380599197e-05,1.1094856951563255e-06,7664.978129157914,,,,,,,,,,,,,,,,,,,,,,,
soil,vanadium,_7440622,Vanadium,Elementary flows/Emission to soil/unspecified,4122276a-89a6-4e31-ad7d-19568cecf9ce,0.0,0.0,0.0,0.0,0.0,0.0,,0.00010033777569560807,58269.36995740739,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010033777569560807,58269.36995740739,,,,,,,,,,,,,,,,,,,,,,,
soil,zinc,_7440666,"Zinc, ion",Elementary flows/Emission to soil/industrial,c846cc4a-d91a-491f-b70e-428d0bed6c43,0.0,0.0,0.0,0.0,0.0,0.0,,0.0007020246775150156,21139.016907882997,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007020246775150156,21139.016907882997,,,,,,,,,,,,,,,,,,,,,,,
soil,ammonia,_7664417,Ammonia,Elementary flows/Emission to soil/unspecified,d1ca3361-2621-40cd-9965-6236a4b3fd33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
soil,nitrate,_14797558,Nitrate,Elementary flows/Emission to soil/unspecified,7ed800d3-d2a5-4024-b9c8-6ed15d5ca9b6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
soil,"1,2,4-trimethylbenzene",_95636,"Benzene, 1,2,4-trimethyl-",Elementary flows/Emission to soil/unspecified,092e41f0-01cf-4a9d-9654-4e72350204a9,0.0,0.0,0.0,0.0,0.0,0.0,1.6079817913309291e-10,,6.336821817486202,,,0.0,0.0,0.0,0.0,0.0,0.0,1.6079817913309291e-10,0.0,6.336821817486202,,,,,,,,,,,,,,,,,,,,,,,
soil,anthracene,_120127,Anthracene,Elementary flows/Emission to soil/unspecified,0b7ea4ed-4359-4e0d-a862-7d0821941faf,0.0,0.0,0.0,0.0,0.0,0.0,,4.786022946018735e-10,448.81407000829427,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786022946018735e-10,448.81407000829427,,,,,,,,,,,,,,,,,,,,,,,
soil,benzene,_71432,Benzene,Elementary flows/Emission to soil/unspecified,b8d35216-a196-42a5-a211-4b09dc646706,0.0,0.0,0.0,0.0,0.0,0.0,1.0817535821031516e-07,2.7391897733984997e-08,2.0485870551759136,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0817535821031516e-07,2.7391897733984997e-08,2.0485870551759136,,,,,,,,,,,,,,,,,,,,,,,
soil,"benzene, ethyl-",_100414,"Benzene, ethyl-",Elementary flows/Emission to soil/unspecified,bd87711a-ca51-4601-8d81-7ea58f2f7362,0.0,0.0,0.0,0.0,0.0,0.0,4.2959845978222895e-08,1.0813803059471804e-09,1.7038012160909173,,,0.0,0.0,0.0,0.0,0.0,0.0,4.2959845978222895e-08,1.0813803059471804e-09,1.7038012160909173,,,,,,,,,,,,,,,,,,,,,,,
soil,cresol,_1319773,Cresol,Elementary flows/Emission to soil/unspecified,66dd3d26-7ebf-4cd3-84ed-573619cd18ac,0.0,0.0,0.0,0.0,0.0,0.0,,,21.789443596473124,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.789443596473124,,,,,,,,,,,,,,,,,,,,,,,
soil,cumene,_98828,Cumene,Elementary flows/Emission to soil/unspecified,bef87cbf-acc6-42db-a8b2-53a9eecc4ed2,0.0,0.0,0.0,0.0,0.0,0.0,,1.4525086718078118e-09,2.474210085203585,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4525086718078118e-09,2.474210085203585,,,,,,,,,,,,,,,,,,,,,,,
soil,cyclohexane,_110827,Cyclohexane,Elementary flows/Emission to soil/unspecified,75d53ff9-d01a-4ca5-8e52-5fd80f80cc5c,0.0,0.0,0.0,0.0,0.0,0.0,,1.7795500896376993e-09,0.12539146403595436,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7795500896376993e-09,0.12539146403595436,,,,,,,,,,,,,,,,,,,,,,,
soil,"ethene, tetrachloro-",_127184,"Ethene, tetrachloro-",Elementary flows/Emission to soil/unspecified,7fd8b581-a11c-47b3-b241-b15796342441,0.0,0.0,0.0,0.0,0.0,0.0,1.9982742499230414e-07,7.427706137379724e-07,8.732413678886266,,,0.0,0.0,0.0,0.0,0.0,0.0,1.9982742499230414e-07,7.427706137379724e-07,8.732413678886266,,,,,,,,,,,,,,,,,,,,,,,
soil,hexane,_110543,Hexane,Elementary flows/Emission to soil/unspecified,539c3757-62e9-4be5-88ec-cb0a172f45f3,0.0,0.0,0.0,0.0,0.0,0.0,1.866508125592701e-10,2.5397967479231488e-08,0.02441984391556702,,,0.0,0.0,0.0,0.0,0.0,0.0,1.866508125592701e-10,2.5397967479231488e-08,0.02441984391556702,,,,,,,,,,,,,,,,,,,,,,,
soil,"hydrocarbons, aromatic",_130498292,"PAH, polycyclic aromatic hydrocarbons",Elementary flows/Emission to soil/unspecified,43372780-9254-4691-8533-70ccd8e1bb67,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
soil,hydrogen sulfide,_7783064,Hydrogen sulfide,Elementary flows/Emission to soil/unspecified,59f8f8d9-c482-469d-b1c2-9825b8b33596,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
soil,m-xylene,_108383,m-Xylene,Elementary flows/Emission to soil/unspecified,0297b4cf-8aff-4c97-a330-3dd2d288a32d,0.0,0.0,0.0,0.0,0.0,0.0,,,2.862205667570851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.862205667570851,,,,,,,,,,,,,,,,,,,,,,,
soil,naphthalene,_91203,Naphthalene,Elementary flows/Emission to soil/unspecified,5f164323-3e2b-47c7-82e2-e20a95361c64,0.0,0.0,0.0,0.0,0.0,0.0,3.2191557181392366e-08,2.6704283334815825e-08,25.761992012473574,,,0.0,0.0,0.0,0.0,0.0,0.0,3.2191557181392366e-08,2.6704283334815825e-08,25.761992012473574,,,,,,,,,,,,,,,,,,,,,,,
soil,o-xylene,_95476,o-Xylene,Elementary flows/Emission to soil/unspecified,f71030ca-32f4-4fee-b782-991624a4d2d2,0.0,0.0,0.0,0.0,0.0,0.0,,,2.440748247734757,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440748247734757,,,,,,,,,,,,,,,,,,,,,,,
soil,phenanthrene,_85018,Phenanthrene,Elementary flows/Emission to soil/unspecified,02de2c47-dd05-46e9-81a4-313397c5b784,0.0,0.0,0.0,0.0,0.0,0.0,,,31.405204813944685,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.405204813944685,,,,,,,,,,,,,,,,,,,,,,,
soil,phenol,_108952,Phenol,Elementary flows/Emission to soil/unspecified,695a9417-e404-4ae4-a1df-58c07f015570,0.0,0.0,0.0,0.0,0.0,0.0,,1.131491674446941e-08,68.88191770696235,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.131491674446941e-08,68.88191770696235,,,,,,,,,,,,,,,,,,,,,,,
soil,p-xylene,_106423,para-Xylene,Elementary flows/Emission to soil/unspecified,d0211a53-7a97-4476-9112-e42817d4b7be,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1344853640333503,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1344853640333503,,,,,,,,,,,,,,,,,,,,,,,
soil,toluene,_108883,Toluene,Elementary flows/Emission to soil/unspecified,5a37d523-d27e-441d-9c5f-70b0cc88ece1,0.0,0.0,0.0,0.0,0.0,0.0,4.2829633454090126e-11,7.958766676299049e-09,0.6959027057203612,,,0.0,0.0,0.0,0.0,0.0,0.0,4.2829633454090126e-11,7.958766676299049e-09,0.6959027057203612,,,,,,,,,,,,,,,,,,,,,,,
soil,xylene,_1330207,Xylene,Elementary flows/Emission to soil/unspecified,2ba54ae3-bb4c-498b-9704-c6f86e02e08b,0.0,0.0,0.0,0.0,0.0,0.0,3.9794955357157177e-10,8.383061092799195e-09,0.8560843618183475,,,0.0,0.0,0.0,0.0,0.0,0.0,3.9794955357157177e-10,8.383061092799195e-09,0.8560843618183475,,,,,,,,,,,,,,,,,,,,,,,
soil,"benzo(g,h,i)perylene",_191242,Benzo(ghi)perylene,Elementary flows/Emission to soil/unspecified,0a2f0c4f-ab5f-4e75-9ba3-fbef31651e3b,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Normalization Values:,24223.708908122364,90.86067,24.2306,21.61761544260534,0.161267085143873,1392.0528508888553,5.074720834028034e-05,0.0010501224779234889,11019.260318168526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
